pheno	rsid	pval	phenostring	phenocode	big_pval	effect_direction	category	big_pval_adj	phenocat	pval_sign	minpadj	prank	shortname	X3	pheno2
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Neuroticism score	biobank_20127	0.43	opposite	Mental health	1	NSP	-0.43	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Trunk fat percentage	biobank_23127	0.67	opposite	Physical	1	NSP	-0.67	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Qualifications: College or University degree	biobank_6138_1	0.79	same	Early life	1	NSP	0.79	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.86	same	Early life	1	NSP	0.86	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Sitting height	biobank_20015	0.88	opposite	Physical	1	NSP	-0.88	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.88	opposite	Non-cancer illness	1	NSP	-0.88	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Relative age of first facial hair	biobank_2375	0.89	opposite	Physical	1	NSP	-0.89	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.91	opposite	Treatment/medication	1	NSP	-0.91	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.91	same	Physical	1	NSP	0.91	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.94	same	Physical	1	NSP	0.94	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs114494505	3.1e-08	Sensitivity / hurt feelings	biobank_1950	0.96	opposite	Mental health	1	NSP	-0.96	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Ever smoked	biobank_20160	0.017	same	Smoking	1	NSP	0.017	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Qualifications: College or University degree	biobank_6138_1	0.086	same	Early life	1	NSP	0.086	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Smoking status: Previous	biobank_20116_1	0.094	same	Smoking	1	NSP	0.094	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.15	same	Physical	1	NSP	0.15	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Nap during day	biobank_1190	0.17	opposite	Exercise and Work	1	NSP	-0.17	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.19	same	Treatment/medication	1	NSP	0.19	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.2	opposite	Early life	1	NSP	-0.2	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.22	same	Physical	1	NSP	0.22	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.3	opposite	Non-cancer illness	1	NSP	-0.3	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Qualifications: None of the above	biobank_6138_100	0.39	opposite	Early life	1	NSP	-0.39	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Sensitivity / hurt feelings	biobank_1950	0.44	same	Mental health	1	NSP	0.44	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.52	opposite	Non-cancer illness	1	NSP	-0.52	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.65	same	Physical	1	NSP	0.65	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.67	same	Non-cancer illness	1	NSP	0.67	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.71	opposite	Physical	1	NSP	-0.71	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Sitting height	biobank_20015	0.79	same	Physical	1	NSP	0.79	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Relative age of first facial hair	biobank_2375	0.79	same	Physical	1	NSP	0.79	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.82	opposite	Physical	1	NSP	-0.82	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Trunk fat percentage	biobank_23127	0.92	opposite	Physical	1	NSP	-0.92	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs111878464	3.6e-08	Neuroticism score	biobank_20127	0.98	same	Mental health	1	NSP	0.98	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Ever smoked	biobank_20160	2.5e-06	same	Smoking	0.0115208395334882	NSP	2.5e-06	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Qualifications: College or University degree	biobank_6138_1	1.6e-05	opposite	Early life	0.0558327853461068	NSP	-1.6e-05	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Nap during day	biobank_1190	3.8e-05	same	Exercise and Work	0.113706546116885	NSP	3.8e-05	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Neuroticism score	biobank_20127	0.00025	opposite	Mental health	0.470165102456994	NSP	-0.00025	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Relative age of first facial hair	biobank_2375	0.00071	same	Physical	0.964277421831032	NSP	0.00071	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Qualifications: None of the above	biobank_6138_100	0.0012	same	Early life	1	NSP	0.0012	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Sensitivity / hurt feelings	biobank_1950	0.0013	opposite	Mental health	1	NSP	-0.0013	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Smoking status: Previous	biobank_20116_1	0.0016	same	Smoking	1	NSP	0.0016	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.0084	same	Physical	1	NSP	0.0084	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Sitting height	biobank_20015	0.058	same	Physical	1	NSP	0.058	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.2	opposite	Early life	1	NSP	-0.2	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Hair/balding pattern: Pattern 4	biobank_2395_4	0.23	same	Physical	1	NSP	0.23	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Hair/balding pattern: Pattern 3	biobank_2395_3	0.35	opposite	Physical	1	NSP	-0.35	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.38	same	Physical	1	NSP	0.38	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.53	same	Treatment/medication	1	NSP	0.53	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.53	opposite	Non-cancer illness	1	NSP	-0.53	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.64	same	Non-cancer illness	1	NSP	0.64	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Trunk fat percentage	biobank_23127	0.7	same	Physical	1	NSP	0.7	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.74	same	Non-cancer illness	1	NSP	0.74	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs6452792	1.9e-09	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.98	opposite	Physical	1	NSP	-0.98	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Nap during day	biobank_1190	0.00033	same	Exercise and Work	0.569602165012373	NSP	0.00033	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Ever smoked	biobank_20160	0.0011	same	Smoking	1	NSP	0.0011	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Smoking status: Previous	biobank_20116_1	0.016	same	Smoking	1	NSP	0.016	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Relative age of first facial hair	biobank_2375	0.026	opposite	Physical	1	NSP	-0.026	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Trunk fat percentage	biobank_23127	0.061	same	Physical	1	NSP	0.061	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Qualifications: College or University degree	biobank_6138_1	0.11	opposite	Early life	1	NSP	-0.11	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Neuroticism score	biobank_20127	0.26	same	Mental health	1	NSP	0.26	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.34	same	Non-cancer illness	1	NSP	0.34	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.41	same	Physical	1	NSP	0.41	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Hair/balding pattern: Pattern 3	biobank_2395_3	0.43	same	Physical	1	NSP	0.43	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Sensitivity / hurt feelings	biobank_1950	0.47	opposite	Mental health	1	NSP	-0.47	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.55	same	Non-cancer illness	1	NSP	0.55	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Hair/balding pattern: Pattern 4	biobank_2395_4	0.59	same	Physical	1	NSP	0.59	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.61	opposite	Non-cancer illness	1	NSP	-0.61	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.71	opposite	Early life	1	NSP	-0.71	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.72	same	Treatment/medication	1	NSP	0.72	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.85	same	Physical	1	NSP	0.85	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.91	opposite	Physical	1	NSP	-0.91	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Sitting height	biobank_20015	0.92	same	Physical	1	NSP	0.92	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs325490	5.6e-09	Qualifications: None of the above	biobank_6138_100	0.98	opposite	Early life	1	NSP	-0.98	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs3095337	2e-10	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	2e-199	opposite	Non-cancer illness	4.82953593243824e-193	NSP	-2e-199	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs3095337	2e-10	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	1.8e-43	opposite	Non-cancer illness	8.69316467838883e-38	NSP	-1.8e-43	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
